id,id_client,id_product,qtd,total,sale_date,cotacao_data,cotacao_vendas,product_name,category,start_date,usd_price
5383,40,44,9,92398.9,2024-07-30,2024-07-30,5.6532,GPS Simrad Zen Hydra Peak,eletrônicos,2024-02-05,2159.34
6608,23,33,7,47010.0,2024-07-30,2024-07-30,5.6532,Transponder Garmin Drift Vortex Marlin,eletrônicos,2024-04-10,1325.97
5119,24,76,13,1830248.15,2024-07-30,2024-07-30,5.6532,Motor Diesel Honda Aero 205HP,propulsão,2024-07-24,26304.27
9563,16,137,5,16927.0,2024-07-30,2024-07-30,5.6532,Âncora Danforth Impulse,ancoragem,2024-04-04,673.98
9637,42,90,9,711876.0,2024-07-30,2024-07-30,5.6532,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,propulsão,2024-06-25,14571.29
5546,25,7,7,129799.45,2024-07-30,2024-07-30,5.6532,Radar AIS Zen,eletrônicos,2022-12-12,3678.62
5107,39,81,2,244297.0,2024-07-30,2024-07-30,5.6532,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,propulsão,2024-05-09,23685.5
427,42,63,14,1861436.65,2024-07-30,2024-07-30,5.6532,Motor Elétrico Torqeedo Ion Orca Vox 186HP,propulsão,2021-07-29,27618.14
8629,42,96,10,706208.0,2024-07-30,2024-07-30,5.6532,Motor de Popa Tohatsu Boost Swift 126HP,propulsão,2023-06-23,14776.4
8892,48,54,10,1215348.0,2024-07-31,2024-07-31,5.6621,Motor de Popa Yamaha Evo Dash 155HP,propulsão,2021-08-06,23191.9
7387,24,33,10,63800.1,2024-07-31,2024-07-31,5.6621,Transponder Garmin Drift Vortex Marlin,eletrônicos,2024-04-10,1325.97
2075,14,74,12,986767.85,2024-07-31,2024-07-31,5.6621,Motor de Popa Honda Torque 228HP,propulsão,2023-04-05,17160.36
7440,25,116,8,20604.0,2024-07-31,2024-07-31,5.6621,Cabo de Nylon Delta Velocity Oceanic Abyss,ancoragem,2022-03-16,502.24
8577,36,132,5,7424.25,2024-07-31,2024-07-31,5.6621,Corrente Bruce Nautic Evo,ancoragem,2024-02-15,314.46
1509,42,129,12,37235.25,2024-07-31,2024-07-31,5.6621,Corrente Delta Boost,ancoragem,2024-01-17,661.98
3574,14,139,7,9974.0,2024-07-31,2024-07-31,5.6621,Boia de Arqueamento Danforth Torque,ancoragem,2020-10-30,246.89
458,41,13,3,23241.0,2024-07-31,2024-07-31,5.6621,Radar Simrad Boost,eletrônicos,2021-10-22,1356.5
9212,29,119,1,3093.2,2024-07-31,2024-07-31,5.6621,Âncora Bruce Aqua,ancoragem,2023-08-04,669.88
3946,25,9,6,226321.35,2024-07-31,2024-07-31,5.6621,Transponder AIS Titan Pulse,eletrônicos,2024-04-16,7544.56
7318,2,51,14,853314.7,2024-07-31,2024-07-31,5.6621,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2022-08-04,12243.38
2188,2,131,1,964.0,2024-07-31,2024-07-31,5.6621,Boia de Arqueamento Danforth Core Vortex,ancoragem,2024-06-14,179.69
9579,6,34,2,9343.25,2024-08-01,2024-08-01,4.885,Transponder AIS Helix Torque,eletrônicos,2024-04-25,951.66
6617,26,57,6,712743.0,2024-08-01,2024-08-01,4.885,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2024-03-22,23810.02
2777,21,104,1,3713.0,2024-08-01,2024-08-01,4.885,Cabo de Nylon Delta Zen Vortex Storm,ancoragem,2020-03-26,742.54
9288,24,140,13,40750.0,2024-08-01,2024-08-01,4.885,Boia de Arqueamento Bruce Dash Titan Pulse,ancoragem,2024-04-26,612.49
8271,49,126,6,15258.9,2024-08-01,2024-08-01,4.885,Corrente Danforth Hydro,ancoragem,2020-10-28,467.05
6256,34,120,11,32650.55,2024-08-01,2024-08-01,4.885,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2023-09-04,635.45
6708,13,106,2,8770.0,2024-08-01,2024-08-01,4.885,Âncora Danforth Nitro Titan Vox,ancoragem,2023-08-01,918.37
8524,48,121,8,29554.0,2024-08-01,2024-08-01,4.885,Âncora Danforth Oceanic Helix Flux,ancoragem,2023-12-18,747.93
7470,42,1,12,377596.5,2024-08-01,2024-08-01,4.885,Transponder AIS Maré Magnum,eletrônicos,2024-03-15,6633.66
2317,20,107,15,22701.0,2024-08-01,2024-08-01,4.885,Boia de Arqueamento Bruce Tidal Marlin,ancoragem,2023-11-16,311.59
5875,14,114,3,2278.1,2024-08-01,2024-08-01,4.885,Boia de Arqueamento Danforth Tidal Zen Swift,ancoragem,2023-02-16,152.46
1188,42,142,8,6611.0,2024-08-01,2024-08-01,4.885,Âncora Danforth Vector Evo,ancoragem,2023-08-30,169.88
2624,19,49,2,25201.6,2024-08-01,2024-08-01,4.885,Sonda Furuno Swift,eletrônicos,2021-06-07,2627.0
2633,19,94,14,541986.4,2024-08-01,2024-08-01,4.885,Motor de Popa Volvo Magnum 276HP,propulsão,2023-03-31,8022.13
1372,12,136,8,14998.6,2024-08-01,2024-08-01,4.885,Cabo de Nylon Bruce Flux Hydro,ancoragem,2023-10-20,390.62
1754,45,146,8,3968.0,2024-08-02,2024-08-02,4.9804,Corrente Delta Vox Ion,ancoragem,2024-07-29,87.83
5694,12,7,10,185428.6,2024-08-02,2024-08-02,4.9804,Radar AIS Zen,eletrônicos,2022-12-12,3678.62
5855,19,50,5,53561.0,2024-08-02,2024-08-02,4.9804,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2023-07-31,2378.45
3516,11,5,9,202369.95,2024-08-02,2024-08-02,4.9804,Piloto Automático Furuno Storm,eletrônicos,2023-08-15,4752.24
6335,5,87,10,668599.0,2024-08-02,2024-08-02,4.9804,Motor Elétrico Volvo Boost 225HP,propulsão,2023-09-04,13597.7
9895,18,135,10,16445.0,2024-08-02,2024-08-02,4.9804,Cabo de Nylon Danforth Titan Poseidon,ancoragem,2023-04-11,328.1
6569,25,25,13,149761.8,2024-08-02,2024-08-02,4.9804,Rádio Lowrance Nitro Thrust Barracuda,eletrônicos,2024-03-22,2430.59
3047,19,113,15,62627.8,2024-08-02,2024-08-02,4.9804,Âncora Delta Mako Ultra,ancoragem,2022-07-05,815.5
2460,19,3,13,111448.3,2024-08-02,2024-08-02,4.9804,Radar Furuno Pulse Leviathan,eletrônicos,2022-06-21,1753.77
4722,44,45,10,94085.15,2024-08-02,2024-08-02,4.9804,GPS Furuno Current,eletrônicos,2023-03-22,1881.33
5192,11,54,13,1579953.0,2024-08-02,2024-08-02,4.9804,Motor de Popa Yamaha Evo Dash 155HP,propulsão,2021-08-06,23191.9
4335,29,142,11,9091.0,2024-08-02,2024-08-02,4.9804,Âncora Danforth Vector Evo,ancoragem,2023-08-30,169.88
2780,42,98,8,634889.0,2024-08-02,2024-08-02,4.9804,Motor Diesel Parsun Velocity Abyss Orca 235HP,propulsão,2023-09-29,15850.04
2358,34,67,9,733495.95,2024-08-03,2024-08-03,4.9751,Motor de Popa Yamaha Mako 108HP,propulsão,2022-06-17,16720.73
2195,45,131,12,10984.85,2024-08-03,2024-08-03,4.9751,Boia de Arqueamento Danforth Core Vortex,ancoragem,2024-06-14,179.69
4135,19,9,14,555877.0,2024-08-03,2024-08-03,4.9751,Transponder AIS Titan Pulse,eletrônicos,2024-04-16,7544.56
4206,16,88,3,137758.55,2024-08-03,2024-08-03,4.9751,Motor Diesel Tohatsu Kinetic Poseidon 113HP,propulsão,2024-01-08,9896.1
9509,42,140,10,29778.7,2024-08-03,2024-08-03,4.9751,Boia de Arqueamento Bruce Dash Titan Pulse,ancoragem,2024-04-26,612.49
4689,30,113,4,16701.0,2024-08-03,2024-08-03,4.9751,Âncora Delta Mako Ultra,ancoragem,2022-07-05,815.5
8561,33,4,7,23673.0,2024-08-03,2024-08-03,4.9751,Rádio AIS Hydro Tidal Zen,eletrônicos,2024-03-13,679.13
9248,14,145,11,47848.0,2024-08-03,2024-08-03,4.9751,Boia de Arqueamento Delta Nexus,ancoragem,2024-02-09,875.03
4155,12,80,5,646119.0,2024-08-03,2024-08-03,4.9751,Motor de Popa Volvo Maré 69HP,propulsão,2022-10-28,24177.04
5016,38,48,11,162100.0,2024-08-03,2024-08-03,4.9751,GPS Furuno Magnum Drift,eletrônicos,2024-03-20,2940.57
6759,27,31,8,66265.0,2024-08-03,2024-08-03,4.9751,Transponder Furuno Pulse Axis,eletrônicos,2024-07-03,1482.91
9842,47,55,7,731414.5,2024-08-03,2024-08-03,4.9751,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2024-02-06,22138.68
7191,17,5,10,236690.0,2024-08-03,2024-08-03,4.9751,Piloto Automático Furuno Storm,eletrônicos,2023-08-15,4752.24
4626,40,14,2,71622.0,2024-08-03,2024-08-03,4.9751,Rádio Furuno Zen Swift,eletrônicos,2024-05-31,6832.87
776,6,89,4,298976.4,2024-08-03,2024-08-03,4.9751,Motor Elétrico Yamaha Orca Storm Zenith 11HP,propulsão,2022-11-11,14832.32
7197,41,117,12,46774.2,2024-08-03,2024-08-03,4.9751,Corrente Danforth Zen Abyss Axis,ancoragem,2022-06-10,823.4
3756,27,13,13,100712.0,2024-08-03,2024-08-03,4.9751,Radar Simrad Boost,eletrônicos,2021-10-22,1356.5
1749,3,99,3,305710.0,2024-08-03,2024-08-03,4.9751,Motor Elétrico Honda Flux Ultra 273HP,propulsão,2021-07-02,21330.89
9832,43,129,10,31028.9,2024-08-03,2024-08-03,4.9751,Corrente Delta Boost,ancoragem,2024-01-17,661.98
9323,46,94,9,366758.0,2024-08-03,2024-08-03,4.9751,Motor de Popa Volvo Magnum 276HP,propulsão,2023-03-31,8022.13
9660,48,76,8,1126306.7,2024-08-03,2024-08-03,4.9751,Motor Diesel Honda Aero 205HP,propulsão,2024-07-24,26304.27
7880,27,78,9,1095854.0,2024-08-03,2024-08-03,4.9751,Motor Elétrico Honda Mako Axis 131HP,propulsão,2024-03-27,24425.59
6903,40,55,5,522439.2,2024-08-04,2024-08-04,5.0421,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2024-02-06,22138.68
9939,47,10,1,30431.35,2024-08-04,2024-08-04,5.0421,Piloto Automático Simrad Titan Flux Magnum,eletrônicos,2023-11-24,6547.91
9057,34,14,14,476287.25,2024-08-04,2024-08-04,5.0421,Rádio Furuno Zen Swift,eletrônicos,2024-05-31,6832.87
302,44,74,11,904536.8,2024-08-04,2024-08-04,5.0421,Motor de Popa Honda Torque 228HP,propulsão,2023-04-05,17160.36
1784,15,27,1,15685.45,2024-08-04,2024-08-04,5.0421,GPS Garmin Vortex Maré Drift,eletrônicos,2022-07-12,3051.23
4630,10,20,3,87875.0,2024-08-04,2024-08-04,5.0421,Radar AIS Marlin,eletrônicos,2021-10-04,5689.04
5282,29,102,4,3161.6,2024-08-04,2024-08-04,5.0421,Cabo de Nylon Bruce Nexus,ancoragem,2020-01-15,199.93
1979,36,82,11,539575.3,2024-08-04,2024-08-04,5.0421,Motor Elétrico Volvo Nautic Vox 118HP,propulsão,2020-09-11,9770.29
645,22,97,9,1218016.0,2024-08-04,2024-08-04,5.0421,Motor de Popa Tohatsu Evo 168HP,propulsão,2023-01-06,25607.88
4983,44,81,11,1343633.0,2024-08-04,2024-08-04,5.0421,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,propulsão,2024-05-09,23685.5
1655,34,63,9,1196638.05,2024-08-04,2024-08-04,5.0421,Motor Elétrico Torqeedo Ion Orca Vox 186HP,propulsão,2021-07-29,27618.14
1794,26,68,3,190656.45,2024-08-04,2024-08-04,5.0421,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2024-04-04,13317.89
1437,35,47,12,69802.2,2024-08-05,2024-08-05,5.0887,Rádio Simrad Tidal Aqua,eletrônicos,2024-07-04,1116.66
300,19,62,1,102222.0,2024-08-05,2024-08-05,5.0887,Motor Diesel Yanmar Velocity 37HP,propulsão,2023-01-16,20000.78
6192,36,66,6,75430.0,2024-08-05,2024-08-05,5.0887,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,propulsão,2024-07-08,2297.7
1875,1,88,12,551036.1,2024-08-05,2024-08-05,5.0887,Motor Diesel Tohatsu Kinetic Poseidon 113HP,propulsão,2024-01-08,9896.1
4748,48,16,11,330066.0,2024-08-05,2024-08-05,5.0887,Sonda Garmin Axis,eletrônicos,2024-06-19,5491.48
9669,8,41,7,74200.0,2024-08-05,2024-08-05,5.0887,GPS Simrad Flow Pulse,eletrônicos,2024-07-22,1906.75
4437,2,49,9,119378.0,2024-08-05,2024-08-05,5.0887,Sonda Furuno Swift,eletrônicos,2021-06-07,2627.0
9013,3,77,11,491751.0,2024-08-05,2024-08-05,5.0887,Motor Diesel Tohatsu Vector 197HP,propulsão,2023-02-02,8959.75
6432,14,82,7,361438.0,2024-08-06,2024-08-05,5.0887,Motor Elétrico Volvo Nautic Vox 118HP,propulsão,2020-09-11,9770.29
5365,1,135,5,8223.0,2024-08-06,2024-08-05,5.0887,Cabo de Nylon Danforth Titan Poseidon,ancoragem,2023-04-11,328.1
3583,28,47,12,73476.0,2024-08-06,2024-08-05,5.0887,Rádio Simrad Tidal Aqua,eletrônicos,2024-07-04,1116.66
5847,17,94,2,81502.0,2024-08-06,2024-08-05,5.0887,Motor de Popa Volvo Magnum 276HP,propulsão,2023-03-31,8022.13
1207,45,89,5,393390.0,2024-08-06,2024-08-05,5.0887,Motor Elétrico Yamaha Orca Storm Zenith 11HP,propulsão,2022-11-11,14832.32
4124,44,101,3,1390.0,2024-08-06,2024-08-05,5.0887,Cabo de Nylon Delta Vortex,ancoragem,2024-07-03,82.96
374,6,22,15,562203.35,2024-08-06,2024-08-05,5.0887,Transponder Furuno Force Ion,eletrônicos,2022-08-22,7630.67
2650,42,70,10,326376.3,2024-08-06,2024-08-05,5.0887,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2024-07-29,6083.51
1937,33,22,14,524723.0,2024-08-06,2024-08-05,5.0887,Transponder Furuno Force Ion,eletrônicos,2022-08-22,7630.67
9521,45,139,10,13536.55,2024-08-06,2024-08-05,5.0887,Boia de Arqueamento Danforth Torque,ancoragem,2020-10-30,246.89
1453,43,42,3,17080.05,2024-08-06,2024-08-05,5.0887,Transponder Lowrance Axis,eletrônicos,2022-05-27,1263.57
6934,49,104,2,7054.7,2024-08-06,2024-08-05,5.0887,Cabo de Nylon Delta Zen Vortex Storm,ancoragem,2020-03-26,742.54
9451,39,120,7,21871.0,2024-08-06,2024-08-05,5.0887,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2023-09-04,635.45
5751,49,116,7,17127.55,2024-08-06,2024-08-05,5.0887,Cabo de Nylon Delta Velocity Oceanic Abyss,ancoragem,2022-03-16,502.24
679,43,133,2,3785.0,2024-08-06,2024-08-05,5.0887,Âncora Bruce Core Pulse,ancoragem,2024-03-01,381.67
9522,23,76,3,444595.0,2024-08-06,2024-08-05,5.0887,Motor Diesel Honda Aero 205HP,propulsão,2024-07-24,26304.27
5783,27,97,1,135335.0,2024-08-06,2024-08-05,5.0887,Motor de Popa Tohatsu Evo 168HP,propulsão,2023-01-06,25607.88
7282,16,129,2,6205.4,2024-08-06,2024-08-05,5.0887,Corrente Delta Boost,ancoragem,2024-01-17,661.98
6475,43,88,2,96673.0,2024-08-06,2024-08-05,5.0887,Motor Diesel Tohatsu Kinetic Poseidon 113HP,propulsão,2024-01-08,9896.1
9188,47,64,13,1377093.4,2024-08-07,2024-08-07,5.472,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2022-09-06,21352.22
9727,22,76,15,2222973.0,2024-08-07,2024-08-07,5.472,Motor Diesel Honda Aero 205HP,propulsão,2024-07-24,26304.27
9726,35,129,6,18617.15,2024-08-07,2024-08-07,5.472,Corrente Delta Boost,ancoragem,2024-01-17,661.98
5623,37,70,4,130550.9,2024-08-07,2024-08-07,5.472,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2024-07-29,6083.51
8324,20,35,14,146373.15,2024-08-07,2024-08-07,5.472,Radar Furuno Swift,eletrônicos,2023-02-15,2106.85
9520,26,107,13,18690.3,2024-08-07,2024-08-07,5.472,Boia de Arqueamento Bruce Tidal Marlin,ancoragem,2023-11-16,311.59
8057,37,120,5,15622.0,2024-08-07,2024-08-07,5.472,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2023-09-04,635.45
6805,24,49,8,100808.3,2024-08-07,2024-08-07,5.472,Sonda Furuno Swift,eletrônicos,2021-06-07,2627.0
7326,2,39,1,29633.0,2024-08-07,2024-08-07,5.472,GPS Furuno Vector,eletrônicos,2020-10-16,5270.87
4230,43,142,10,8264.0,2024-08-07,2024-08-07,5.472,Âncora Danforth Vector Evo,ancoragem,2023-08-30,169.88
5904,39,141,2,9564.0,2024-08-07,2024-08-07,5.472,Boia de Arqueamento Bruce Nexus Abyss,ancoragem,2023-12-08,972.86
7152,10,91,13,1753518.0,2024-08-07,2024-08-07,5.472,Motor Elétrico Tohatsu Zenith Oceanic 113HP,propulsão,2023-09-14,27671.77
7810,9,11,2,68840.8,2024-08-07,2024-08-07,5.472,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-05-09,7246.24
9815,4,141,6,27256.45,2024-08-07,2024-08-07,5.472,Boia de Arqueamento Bruce Nexus Abyss,ancoragem,2023-12-08,972.86
7863,23,31,2,16566.0,2024-08-07,2024-08-07,5.472,Transponder Furuno Pulse Axis,eletrônicos,2024-07-03,1482.91
7798,36,110,2,4741.45,2024-08-07,2024-08-07,5.472,Corrente Bruce Current,ancoragem,2021-08-26,476.03
3740,37,86,14,1243857.8,2024-08-07,2024-08-07,5.472,Motor Diesel Volvo Helix Evo Force 144HP,propulsão,2021-08-13,17824.79
5923,12,72,6,568088.6,2024-08-07,2024-08-07,5.472,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48
1803,2,75,12,393221.0,2024-08-08,2024-08-08,5.6172,Motor Diesel Volvo Flow Leviathan Maré 187HP,propulsão,2022-02-07,6193.58
5133,28,60,10,1087511.0,2024-08-08,2024-08-08,5.6172,Motor de Popa Honda Velocity Drift 258HP,propulsão,2023-12-22,22370.78
513,18,47,3,17450.55,2024-08-08,2024-08-08,5.6172,Rádio Simrad Tidal Aqua,eletrônicos,2024-07-04,1116.66
595,21,49,5,63004.95,2024-08-08,2024-08-08,5.6172,Sonda Furuno Swift,eletrônicos,2021-06-07,2627.0
4807,3,108,9,30110.0,2024-08-08,2024-08-08,5.6172,Boia de Arqueamento Bruce Titan,ancoragem,2023-11-16,688.83
8183,11,61,9,239559.6,2024-08-08,2024-08-08,5.6172,Motor Diesel Honda Prime 84HP,propulsão,2023-01-23,5396.92
7820,43,143,5,22182.0,2024-08-08,2024-08-08,5.6172,Âncora Delta Hydra Kraken Velocity,ancoragem,2023-05-24,896.83
9622,33,100,4,418401.0,2024-08-08,2024-08-08,5.6172,Motor Elétrico Honda Vector Abyss 220HP,propulsão,2021-05-13,19807.28
4281,5,143,8,33716.45,2024-08-08,2024-08-08,5.6172,Âncora Delta Hydra Kraken Velocity,ancoragem,2023-05-24,896.83
684,1,63,12,1679492.0,2024-08-08,2024-08-08,5.6172,Motor Elétrico Torqeedo Ion Orca Vox 186HP,propulsão,2021-07-29,27618.14
641,37,134,6,26890.7,2024-08-08,2024-08-08,5.6172,Âncora Delta Storm Vox,ancoragem,2023-09-06,948.15
8480,8,17,12,160041.75,2024-08-08,2024-08-08,5.6172,Rádio AIS Oceanic Pulse,eletrônicos,2023-06-02,2833.14
3847,49,53,10,536750.0,2024-08-08,2024-08-08,5.6172,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2024-08-06,9496.3
4704,28,40,2,28368.0,2024-08-08,2024-08-08,5.6172,Sonda Furuno Maré Tidal,eletrônicos,2024-03-04,2867.26
4964,32,87,4,267440.0,2024-08-08,2024-08-08,5.6172,Motor Elétrico Volvo Boost 225HP,propulsão,2023-09-04,13597.7
7300,22,132,13,19303.05,2024-08-08,2024-08-08,5.6172,Corrente Bruce Nautic Evo,ancoragem,2024-02-15,314.46
1641,25,147,4,11514.0,2024-08-09,2024-08-08,5.6172,Corrente Danforth Force Leviathan Impulse,ancoragem,2022-08-25,592.19
2125,3,78,12,1388082.05,2024-08-09,2024-08-08,5.6172,Motor Elétrico Honda Mako Axis 131HP,propulsão,2024-03-27,24425.59
3688,48,115,11,9136.0,2024-08-09,2024-08-08,5.6172,Cabo de Nylon Delta Force Magnum Leviathan,ancoragem,2023-12-12,167.9
6782,3,149,3,3491.0,2024-08-09,2024-08-08,5.6172,Cabo de Nylon Bruce Core,ancoragem,2023-02-14,225.94
587,28,113,7,30765.0,2024-08-09,2024-08-08,5.6172,Âncora Delta Mako Ultra,ancoragem,2024-08-06,777.57
6169,47,30,10,306355.05,2024-08-09,2024-08-08,5.6172,Transponder AIS Boost,eletrônicos,2023-09-04,6558.44
3897,26,36,10,226014.0,2024-08-09,2024-08-08,5.6172,Radar Lowrance Aqua Pulse,eletrônicos,2023-10-11,4476.41
7131,31,1,9,283197.85,2024-08-09,2024-08-08,5.6172,Transponder AIS Maré Magnum,eletrônicos,2024-08-02,5774.5
6047,31,58,4,435298.0,2024-08-09,2024-08-08,5.6172,Motor de Popa Tohatsu Ion Core Nautic 53HP,propulsão,2024-07-30,19252.13
5108,21,55,4,417951.55,2024-08-09,2024-08-08,5.6172,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2024-02-06,22138.68
6695,38,2,4,53193.35,2024-08-09,2024-08-08,5.6172,Transponder Furuno Marlin,eletrônicos,2023-05-24,2829.74
216,9,55,3,313463.9,2024-08-09,2024-08-08,5.6172,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2024-02-06,22138.68
1359,16,141,4,19127.0,2024-08-09,2024-08-08,5.6172,Boia de Arqueamento Bruce Nexus Abyss,ancoragem,2023-12-08,972.86
8799,40,30,1,30635.6,2024-08-09,2024-08-08,5.6172,Transponder AIS Boost,eletrônicos,2023-09-04,6558.44
7262,5,103,13,22096.05,2024-08-09,2024-08-08,5.6172,Âncora Delta Swift,ancoragem,2024-07-05,325.52
5617,21,127,1,1549.0,2024-08-09,2024-08-08,5.6172,Cabo de Nylon Delta Velocity Core Mako,ancoragem,2023-03-27,296.24
7562,14,131,3,2746.45,2024-08-09,2024-08-08,5.6172,Boia de Arqueamento Danforth Core Vortex,ancoragem,2024-06-14,179.69
2011,33,47,1,6123.0,2024-08-10,2024-08-10,5.5197,Rádio Simrad Tidal Aqua,eletrônicos,2024-07-04,1116.66
3275,44,77,9,382224.9,2024-08-10,2024-08-10,5.5197,Motor Diesel Tohatsu Vector 197HP,propulsão,2023-02-02,8959.75
8743,10,129,10,32662.0,2024-08-10,2024-08-10,5.5197,Corrente Delta Boost,ancoragem,2024-01-17,661.98
5384,1,42,8,47943.0,2024-08-10,2024-08-10,5.5197,Transponder Lowrance Axis,eletrônicos,2022-05-27,1263.57
6840,13,23,15,159295.05,2024-08-10,2024-08-10,5.5197,Piloto Automático Furuno Torque Peak,eletrônicos,2024-03-21,2244.66
8446,39,127,8,11775.25,2024-08-10,2024-08-10,5.5197,Cabo de Nylon Delta Velocity Core Mako,ancoragem,2023-03-27,296.24
7466,44,114,8,6394.0,2024-08-10,2024-08-10,5.5197,Boia de Arqueamento Danforth Tidal Zen Swift,ancoragem,2023-02-16,152.46
72,16,48,2,29473.0,2024-08-10,2024-08-10,5.5197,GPS Furuno Magnum Drift,eletrônicos,2024-03-20,2940.57
282,30,130,1,4144.0,2024-08-10,2024-08-10,5.5197,Boia de Arqueamento Delta Zen Boost Vortex,ancoragem,2024-06-26,752.23
8522,4,80,10,1292238.0,2024-08-10,2024-08-10,5.5197,Motor de Popa Volvo Maré 69HP,propulsão,2022-10-28,24177.04
6181,31,11,12,434783.0,2024-08-10,2024-08-10,5.5197,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-05-09,7246.24
4636,45,111,7,28497.15,2024-08-10,2024-08-10,5.5197,Boia de Arqueamento Danforth Aero Dash,ancoragem,2024-03-12,860.37
107,38,98,8,634889.0,2024-08-10,2024-08-10,5.5197,Motor Diesel Parsun Velocity Abyss Orca 235HP,propulsão,2023-09-29,15850.04
6736,7,6,4,44916.95,2024-08-10,2024-08-10,5.5197,Transponder AIS Vector,eletrônicos,2024-06-21,2172.43
1032,2,35,4,44022.0,2024-08-10,2024-08-10,5.5197,Radar Furuno Swift,eletrônicos,2023-02-15,2106.85
9037,9,17,3,40010.2,2024-08-11,2024-08-11,5.7648,Rádio AIS Oceanic Pulse,eletrônicos,2023-06-02,2833.14
1102,4,1,14,463715.0,2024-08-11,2024-08-11,5.7648,Transponder AIS Maré Magnum,eletrônicos,2024-08-02,5774.5
5709,30,135,5,7811.85,2024-08-11,2024-08-11,5.7648,Cabo de Nylon Danforth Titan Poseidon,ancoragem,2023-04-11,328.1
5356,40,132,9,13363.65,2024-08-11,2024-08-11,5.7648,Corrente Bruce Nautic Evo,ancoragem,2024-02-15,314.46
9731,49,50,6,67656.0,2024-08-11,2024-08-11,5.7648,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2023-07-31,2378.45
6045,14,132,8,12504.0,2024-08-11,2024-08-11,5.7648,Corrente Bruce Nautic Evo,ancoragem,2024-02-15,314.46
3685,25,6,15,177303.0,2024-08-11,2024-08-11,5.7648,Transponder AIS Vector,eletrônicos,2024-06-21,2172.43
3833,21,48,13,181994.35,2024-08-11,2024-08-11,5.7648,GPS Furuno Magnum Drift,eletrônicos,2024-03-20,2940.57
5195,30,80,13,1595914.5,2024-08-11,2024-08-11,5.7648,Motor de Popa Volvo Maré 69HP,propulsão,2022-10-28,24177.04
5460,1,11,6,217391.0,2024-08-11,2024-08-11,5.7648,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-05-09,7246.24
2873,28,49,10,132642.0,2024-08-11,2024-08-11,5.7648,Sonda Furuno Swift,eletrônicos,2021-06-07,2627.0
532,41,59,6,496847.15,2024-08-11,2024-08-11,5.7648,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2024-03-08,17522.59
2455,35,111,13,52922.6,2024-08-12,2024-08-11,5.7648,Boia de Arqueamento Danforth Aero Dash,ancoragem,2024-03-12,860.37
1810,9,48,8,117891.0,2024-08-12,2024-08-11,5.7648,GPS Furuno Magnum Drift,eletrônicos,2024-03-20,2940.57
6426,36,95,5,331588.0,2024-08-12,2024-08-11,5.7648,Motor Diesel Honda Leviathan 133HP,propulsão,2022-11-23,12945.63
4302,17,5,8,189352.0,2024-08-12,2024-08-11,5.7648,Piloto Automático Furuno Storm,eletrônicos,2023-08-15,4752.24
6963,17,85,8,293198.5,2024-08-12,2024-08-11,5.7648,Motor de Popa Parsun Impulse 162HP,propulsão,2023-11-23,7885.27
9203,15,5,13,292312.15,2024-08-12,2024-08-11,5.7648,Piloto Automático Furuno Storm,eletrônicos,2023-08-15,4752.24
6235,16,41,15,159000.0,2024-08-12,2024-08-11,5.7648,GPS Simrad Flow Pulse,eletrônicos,2024-07-22,1906.75
7731,47,141,11,52600.0,2024-08-12,2024-08-11,5.7648,Boia de Arqueamento Bruce Nexus Abyss,ancoragem,2023-12-08,972.86
8570,43,126,11,27975.6,2024-08-12,2024-08-11,5.7648,Corrente Danforth Hydro,ancoragem,2020-10-28,467.05
9136,15,133,5,8990.8,2024-08-12,2024-08-11,5.7648,Âncora Bruce Core Pulse,ancoragem,2024-03-01,381.67
7151,35,80,3,387672.0,2024-08-12,2024-08-11,5.7648,Motor de Popa Volvo Maré 69HP,propulsão,2022-10-28,24177.04
9630,2,98,13,1031695.0,2024-08-12,2024-08-11,5.7648,Motor Diesel Parsun Velocity Abyss Orca 235HP,propulsão,2023-09-29,15850.04
